Extension/Epoch  Lat(+N,deg)  Lon(+E,deg)  E-Amp(mm)  E-Pha(deg)  N-Amp(mm)  N-Pha(deg)  U-Amp(mm)  U-Pha(deg) 
4.28m-area32      30.32570000      268.89220000      0.00814440      180.00000000      0.00168143      180.00000000      0.02198809      180.00000000
4.28m-area33      30.32570000      268.89220000      0.00693256      180.00000000      0.00100558      180.00000000      0.01810515      180.00000000
4.28m-area34      30.32570000      268.89220000      0.00590445      180.00000000      0.00074817      180.00000000      0.01507658      180.00000000
4.28m-area35      30.32570000      268.89220000      0.00533684      180.00000000      0.00071458      180.00000000      0.01341450      180.00000000
4.28m-area36      30.32570000      268.89220000      0.00438343      180.00000000      0.00058814      180.00000000      0.01087826      180.00000000
4.28m-area37      30.32570000      268.89220000      0.00404225      180.00000000      0.00049362      180.00000000      0.00992851      180.00000000
4.28m-area4      30.32570000      268.89220000      0.00078267      180.00000000      0.00152206      0.00000000      0.00426566      180.00000000
4.28m-area5      30.32570000      268.89220000      0.00089104      180.00000000      0.00162856      0.00000000      0.00458811      180.00000000
4.28m-area6      30.32570000      268.89220000      0.00101863      180.00000000      0.00174262      0.00000000      0.00495186      180.00000000
4.28m-area7      30.32570000      268.89220000      0.00123688      180.00000000      0.00197827      0.00000000      0.00568681      180.00000000
4.28m-area8      30.32570000      268.89220000      0.00142443      180.00000000      0.00211076      0.00000000      0.00617864      180.00000000
4.28m-area9      30.32570000      268.89220000      0.00155458      180.00000000      0.00207920      0.00000000      0.00628356      180.00000000
4.31m-area1      30.32570000      268.89220000      0.00055386      180.00000000      0.00125046      0.00000000      0.00351056      180.00000000
4.31m-area10      30.32570000      268.89220000      0.00180579      180.00000000      0.00217165      0.00000000      0.00682722      180.00000000
4.31m-area11      30.32570000      268.89220000      0.00207225      180.00000000      0.00219813      0.00000000      0.00730220      180.00000000
4.31m-area12      30.32570000      268.89220000      0.00232781      180.00000000      0.00208102      0.00000000      0.00755008      180.00000000
4.31m-area13      30.32570000      268.89220000      0.00256520      180.00000000      0.00192275      0.00000000      0.00775521      180.00000000
4.31m-area14      30.32570000      268.89220000      0.00281725      180.00000000      0.00168415      0.00000000      0.00793639      180.00000000
4.31m-area15      30.32570000      268.89220000      0.00289315      180.00000000      0.00137570      0.00000000      0.00774413      180.00000000
4.31m-area16      30.32570000      268.89220000      0.00278846      180.00000000      0.00103203      0.00000000      0.00718650      180.00000000
4.31m-area17      30.32570000      268.89220000      0.00304217      180.00000000      0.00087372      0.00000000      0.00765064      180.00000000
4.31m-area18      30.32570000      268.89220000      0.00318565      180.00000000      0.00066623      0.00000000      0.00786859      180.00000000
4.31m-area19      30.32570000      268.89220000      0.00329994      180.00000000      0.00044193      0.00000000      0.00806121      180.00000000
4.31m-area2      30.32570000      268.89220000      0.00061436      180.00000000      0.00134609      0.00000000      0.00375710      180.00000000
4.31m-area20      30.32570000      268.89220000      0.00389348      180.00000000      0.00056655      0.00000000      0.00957126      180.00000000
4.31m-area21      30.32570000      268.89220000      0.00420841      180.00000000      0.00067030      0.00000000      0.01044709      180.00000000
4.31m-area22      30.32570000      268.89220000      0.00503370      180.00000000      0.00099263      0.00000000      0.01271507      180.00000000
4.31m-area23      30.32570000      268.89220000      0.00537971      180.00000000      0.00138683      0.00000000      0.01395378      180.00000000
4.31m-area24      30.32570000      268.89220000      0.00605752      180.00000000      0.00200682      0.00000000      0.01628703      180.00000000
4.31m-area25      30.32570000      268.89220000      0.00703699      180.00000000      0.00264266      0.00000000      0.01959023      180.00000000
4.31m-area26      30.32570000      268.89220000      0.00894209      180.00000000      0.00357439      0.00000000      0.02576478      180.00000000
4.31m-area27      30.32570000      268.89220000      0.01075603      180.00000000      0.00408543      0.00000000      0.03175959      180.00000000
4.31m-area28      30.32570000      268.89220000      0.01468362      180.00000000      0.00288834      0.00000000      0.04272582      180.00000000
4.31m-area29      30.32570000      268.89220000      0.01630164      180.00000000      0.00147003      180.00000000      0.04723992      180.00000000
4.31m-area3      30.32570000      268.89220000      0.00069342      180.00000000      0.00143770      0.00000000      0.00401389      180.00000000
4.31m-area30      30.32570000      268.89220000      0.01204524      180.00000000      0.00387013      180.00000000      0.03536046      180.00000000
4.31m-area31      30.32570000      268.89220000      0.01088512      180.00000000      0.00274939      180.00000000      0.03047881      180.00000000
4.31m-area32      30.32570000      268.89220000      0.00820148      180.00000000      0.00169322      180.00000000      0.02214221      180.00000000
4.31m-area33      30.32570000      268.89220000      0.00698115      180.00000000      0.00101263      180.00000000      0.01823206      180.00000000
4.31m-area34      30.32570000      268.89220000      0.00594584      180.00000000      0.00075342      180.00000000      0.01518226      180.00000000
4.31m-area35      30.32570000      268.89220000      0.00537425      180.00000000      0.00071959      180.00000000      0.01350852      180.00000000
4.31m-area36      30.32570000      268.89220000      0.00441415      180.00000000      0.00059226      180.00000000      0.01095451      180.00000000
4.31m-area37      30.32570000      268.89220000      0.00407059      180.00000000      0.00049708      180.00000000      0.00999810      180.00000000
4.31m-area4      30.32570000      268.89220000      0.00078816      180.00000000      0.00153272      0.00000000      0.00429556      180.00000000
4.31m-area5      30.32570000      268.89220000      0.00089728      180.00000000      0.00163998      0.00000000      0.00462027      180.00000000
4.31m-area6      30.32570000      268.89220000      0.00102577      180.00000000      0.00175484      0.00000000      0.00498656      180.00000000
4.31m-area7      30.32570000      268.89220000      0.00124555      180.00000000      0.00199214      0.00000000      0.00572667      180.00000000
4.31m-area8      30.32570000      268.89220000      0.00143441      180.00000000      0.00212555      0.00000000      0.00622195      180.00000000
4.31m-area9      30.32570000      268.89220000      0.00156548      180.00000000      0.00209378      0.00000000      0.00632760      180.00000000
4.93m-area1      30.32570000      268.89220000      0.00063353      180.00000000      0.00143034      0.00000000      0.00401556      180.00000000
4.93m-area10      30.32570000      268.89220000      0.00206555      180.00000000      0.00248405      0.00000000      0.00780933      180.00000000
4.93m-area11      30.32570000      268.89220000      0.00237035      180.00000000      0.00251434      0.00000000      0.00835264      180.00000000
4.93m-area12      30.32570000      268.89220000      0.00266267      180.00000000      0.00238038      0.00000000      0.00863617      180.00000000
4.93m-area13      30.32570000      268.89220000      0.00293421      180.00000000      0.00219934      0.00000000      0.00887081      180.00000000
4.93m-area14      30.32570000      268.89220000      0.00322252      180.00000000      0.00192642      0.00000000      0.00907805      180.00000000
4.93m-area15      30.32570000      268.89220000      0.00330934      180.00000000      0.00157359      0.00000000      0.00885813      180.00000000
4.93m-area16      30.32570000      268.89220000      0.00318959      180.00000000      0.00118049      0.00000000      0.00822029      180.00000000
4.93m-area17      30.32570000      268.89220000      0.00347979      180.00000000      0.00099941      0.00000000      0.00875120      180.00000000
4.93m-area18      30.32570000      268.89220000      0.00364391      180.00000000      0.00076206      0.00000000      0.00900050      180.00000000
4.93m-area19      30.32570000      268.89220000      0.00377464      180.00000000      0.00050550      0.00000000      0.00922083      180.00000000
4.93m-area2      30.32570000      268.89220000      0.00070274      180.00000000      0.00153973      0.00000000      0.00429756      180.00000000
4.93m-area20      30.32570000      268.89220000      0.00445356      180.00000000      0.00064805      0.00000000      0.01094810      180.00000000
4.93m-area21      30.32570000      268.89220000      0.00481380      180.00000000      0.00076672      0.00000000      0.01194992      180.00000000
4.93m-area22      30.32570000      268.89220000      0.00575781      180.00000000      0.00113542      0.00000000      0.01454415      180.00000000
4.93m-area23      30.32570000      268.89220000      0.00615359      180.00000000      0.00158633      0.00000000      0.01596106      180.00000000
4.93m-area24      30.32570000      268.89220000      0.00692890      180.00000000      0.00229551      0.00000000      0.01862994      180.00000000
4.93m-area25      30.32570000      268.89220000      0.00804927      180.00000000      0.00302281      0.00000000      0.02240831      180.00000000
4.93m-area26      30.32570000      268.89220000      0.01022842      180.00000000      0.00408857      0.00000000      0.02947108      180.00000000
4.93m-area27      30.32570000      268.89220000      0.01230330      180.00000000      0.00467313      0.00000000      0.03632825      180.00000000
4.93m-area28      30.32570000      268.89220000      0.01679589      180.00000000      0.00330383      0.00000000      0.04887199      180.00000000
4.93m-area29      30.32570000      268.89220000      0.01864666      180.00000000      0.00168149      180.00000000      0.05403546      180.00000000
4.93m-area3      30.32570000      268.89220000      0.00079317      180.00000000      0.00164452      0.00000000      0.00459129      180.00000000
4.93m-area30      30.32570000      268.89220000      0.01377797      180.00000000      0.00442686      180.00000000      0.04044712      180.00000000
4.93m-area31      30.32570000      268.89220000      0.01245096      180.00000000      0.00314490      180.00000000      0.03486324      180.00000000
4.93m-area32      30.32570000      268.89220000      0.00938128      180.00000000      0.00193679      180.00000000      0.02532740      180.00000000
4.93m-area33      30.32570000      268.89220000      0.00798540      180.00000000      0.00115829      180.00000000      0.02085477      180.00000000
4.93m-area34      30.32570000      268.89220000      0.00680116      180.00000000      0.00086179      180.00000000      0.01736625      180.00000000
4.93m-area35      30.32570000      268.89220000      0.00614734      180.00000000      0.00082311      180.00000000      0.01545174      180.00000000
4.93m-area36      30.32570000      268.89220000      0.00504914      180.00000000      0.00067746      180.00000000      0.01253033      180.00000000
4.93m-area37      30.32570000      268.89220000      0.00465615      180.00000000      0.00056859      180.00000000      0.01143634      180.00000000
4.93m-area4      30.32570000      268.89220000      0.00090153      180.00000000      0.00175321      0.00000000      0.00491348      180.00000000
